c0_answer,c0_correct,candidate_answer,candidate_changed_from_c0,candidate_correct,candidate_first_pass_record_sha256,gold_answer_post_run_join,legacy_answer,legacy_correct,legacy_execution_valid,legacy_failure_type,order,pack,query_family,question_id
no,True,no,False,True,464f4dabcc185b6f000fac958eb13444e624011873e7200b850cbbb7c8e053d0,no,no,True,True,,957,clean_holdout_natural,correlation,cladder:11398
no,True,no,False,True,05cc8918ac3a608827372475c8001d5fbc30c3e5d2edd9adbcc7ca8e2f25caeb,no,no,True,True,,958,clean_holdout_natural,nde,cladder:2445
yes,True,yes,False,True,f4c6f044ec2d143285570f2bd19fdfd502eb1910406835405e05e417d979d07f,yes,yes,True,True,,959,clean_holdout_natural,correlation,cladder:16062
no,True,no,False,True,212e40a39c65ae3dc351eee4932da09b8445b33e34345c76f8ef31227f0fc10f,no,no,True,True,,960,clean_holdout_natural,ate,cladder:13236
yes,True,yes,False,True,e61104fc6a922e262f3445294e51c1507ed6c6cec9820baf098e8143831bec76,yes,yes,True,True,,961,clean_holdout_natural,ate,cladder:16426
yes,True,yes,False,True,37be2d7f41d30a63d7ca2955556bf714309ce784793360e86ac695990cd4250e,yes,yes,True,True,,962,clean_holdout_natural,ate,cladder:28278
yes,True,yes,False,True,936e49f7d6206389af13569298385bceb2a26327ea6aac46c7f0a28d7c522536,yes,yes,True,True,,963,clean_holdout_natural,marginal,cladder:14771
no,True,no,False,True,0d0ad66d5360d23e4bf217160b1a0246b8c7bbf1a38156c08a7ec28c0f0bcb60,no,no,True,True,,964,clean_holdout_natural,exp_away,cladder:13100
no,True,no,False,True,6dd9e262086368e22794acdcd7e514a98ed4289ffed32911b30aa00b223a7c9f,no,no,True,True,,965,clean_holdout_natural,nde,cladder:17391
yes,True,yes,False,True,c81fc157bfcd86320afdb6ce1ef4e043728e0868756760a070bcd47c4c61bdac,yes,yes,True,True,,966,clean_holdout_natural,ate,cladder:24688
yes,True,yes,False,True,d129cc5a514313bbf79e4b8639aa034d822648ec601795e2bad71edb33e848ed,yes,yes,True,True,,967,clean_holdout_natural,marginal,cladder:27537
no,True,no,False,True,153a4f91d7d999440c9d2f77b1cb0aa5c326008146a38bd720d25970ca75e028,no,no,True,True,,968,clean_holdout_natural,collider_bias,cladder:7590
no,True,no,False,True,d3caa6fea2e812ede80e43e68c3a3871ac1d1ba17cd8d3854f93db19faf8e2c3,no,no,True,True,,969,clean_holdout_natural,nie,cladder:26394
yes,True,yes,False,True,07fa0456ce3fd71b7ee0e5aae1716a3688ded7a169361c1a3c3e0fd7d84cee26,yes,yes,True,True,,970,clean_holdout_natural,ate,cladder:10777
yes,True,yes,False,True,da139452a95fe42819fd7bc8229a9db730546e9a79b2f5bb1d4e2663f67424aa,yes,yes,True,True,,971,clean_holdout_natural,ate,cladder:25637
no,True,no,False,True,e0d7f8ec67d769003404ced77b7b92013608492604b593e9f596f5d711870c09,no,no,True,True,,972,clean_holdout_natural,det-counterfactual,cladder:10041
yes,True,yes,False,True,36194e226992fdc8f6ffd1691fb3fd37077b3c4633a33854051fe1623e473b78,yes,yes,True,True,,973,clean_holdout_natural,marginal,cladder:1596
no,False,no,False,False,095826eb3380bdde4e8968410383c9c74ba56966d65bd83b33c56a894891553a,yes,no,False,True,,0,structural_stress_holdout,backadj,cladder:10614
no,True,no,False,True,8cc75b39a1f13a8be9c2bb79711b050a73b1abd3fd19485b3c7c5e2165acd448,no,no,True,True,,1,structural_stress_holdout,det-counterfactual,cladder:20659
no,True,no,False,True,31631da46c49423f77beea9b2d288bcfecd64a4de6d36aec2c6799221917c69d,no,no,True,True,,2,structural_stress_holdout,det-counterfactual,cladder:9682
no,True,no,False,True,653aeffe7ddedbb817fb066aaa7f04582ee2fa7ad9bb80c776cd0a15c4357208,no,no,True,True,,3,structural_stress_holdout,correlation,cladder:16364
no,True,no,False,True,ada3ef3d5bc3140470d7a333c8b51e9c4262c99cf77e7e7846d5b5731b4fd205,no,no,True,True,,4,structural_stress_holdout,det-counterfactual,cladder:29719
yes,True,yes,False,True,dc6ad486536613c96ee9caaee889195b748cd73c9f44b1c5e58419ba9db34418,yes,yes,True,True,,5,structural_stress_holdout,correlation,cladder:13491
yes,True,yes,False,True,ae826c748ba9398cb406f4b252ccef778d7a14fb26b36353456ab781a36e2a50,yes,yes,True,True,,6,structural_stress_holdout,det-counterfactual,cladder:20772
no,True,no,False,True,5f21e3849115259da345f4d18e23a2b0578227f1a87686137c30e54566f0dba6,no,no,True,True,,7,structural_stress_holdout,correlation,cladder:5089
yes,True,yes,False,True,0f4fc6a42939689574fb3f7a0493cdea7de9b4b91a602c4579b685260094bd7b,yes,yes,True,True,,8,structural_stress_holdout,ett,cladder:24771
no,False,no,False,False,105d020d9897e939f11ff4ca70902f5ea6926eac6bb91cb380038aa141c4e3b5,yes,yes,True,True,,9,structural_stress_holdout,ett,cladder:16376
yes,True,yes,False,True,5ce430df99da5b4c61433e3514d80d97801d129c93c4ad3d2e3fc27884d94569,yes,yes,True,True,,10,structural_stress_holdout,nie,cladder:8128
no,True,no,False,True,103e2b5ba070ebacaa321ad6141cfcaae7da3680bb5cdec19d41290331426184,no,no,True,True,,11,structural_stress_holdout,correlation,cladder:9039
yes,True,yes,False,True,f1767ee413403577ba497b9b3018d83ac4b7a5a774ae4ed1c7d7d7e0f917d112,yes,no,False,True,,12,structural_stress_holdout,backadj,cladder:10426
no,True,no,False,True,01cd45005b5736a7c69095c5aaf19f11aed719b39e6f58914a12249bbda8ea1c,no,no,True,True,,13,structural_stress_holdout,det-counterfactual,cladder:20275
yes,True,yes,False,True,36c871ed14c4846d260e70fac1f84290dd73be298da7e1f921c32f960758dc98,yes,yes,True,True,,14,structural_stress_holdout,nie,cladder:14764
no,False,no,False,False,5c17f52370ae07f2171e48a368b72fbc25d05a226a472886b87802693a6d40d0,yes,yes,True,True,,15,structural_stress_holdout,collider_bias,cladder:1545
yes,True,yes,False,True,9f65d103f940e5595bdd1ba6b0c152716b94162b5a52681691abf14dda698387,yes,yes,True,True,,16,structural_stress_holdout,nie,cladder:10500
no,True,no,False,True,6c0139882e3be915a74bcb6f71c9b141300118bf3039f8d2726ee1f5deb072c7,no,no,True,True,,17,structural_stress_holdout,ett,cladder:18559
no,True,no,False,True,e2ace2a50faca7f5631126c96079704109d651ecaafa5e75f899050dded1b70b,no,no,True,True,,18,structural_stress_holdout,correlation,cladder:19463
no,True,no,False,True,d6fa581d39ac65eeb14c20a4e769be570aa6e9943d0f0880be69c98a42cd2839,no,no,True,True,,19,structural_stress_holdout,ett,cladder:16050
no,True,no,False,True,5557967128fb75e1da26168555eeada910fee433a9002e4c12e993c8cdc2a571,no,no,True,True,,20,structural_stress_holdout,correlation,cladder:14685
no,True,no,False,True,47141370de10970cf445145e97eef532a66b618117ff162dfc2f5a19b531afeb,no,no,True,True,,21,structural_stress_holdout,det-counterfactual,cladder:20068
yes,True,yes,False,True,192d883c7b98ce68f2c5c76fecd42a238b18b874df63b36e50b790c4bad09264,yes,yes,True,True,,22,structural_stress_holdout,ett,cladder:1036
yes,True,yes,False,True,780bd01f6a53cce92bb328072127c5ea53348cacb31e2a205438debfb95552b9,yes,yes,True,True,,23,structural_stress_holdout,nie,cladder:25907
no,True,no,False,True,c87368eb50d77377010a5ea7a0286bd4f9f6ec6ea2b8f1ad94c17aba73ad2ccf,no,no,True,True,,24,structural_stress_holdout,correlation,cladder:16841
no,True,no,False,True,aeb766486444827dedb969f3846bd6fed711818c0ca7618b34a3bd69c1ea38be,no,no,True,True,,25,structural_stress_holdout,ett,cladder:22315
no,False,no,False,False,6743d06292decdd9ebadec0fa19616fae20ed6a4c94aa113c330fd8f9cb1e3ad,yes,no,False,True,,26,structural_stress_holdout,ett,cladder:23125
yes,True,yes,False,True,9b4f7be66fd3cfaf9b47946b8a066e844a2f756e9b4fa0d31d52a67bf3818c31,yes,yes,True,True,,27,structural_stress_holdout,nie,cladder:16485
yes,True,yes,False,True,981feaa9bdbd3c07be4e55aa35a00634c852f4121368a0b972015ce690dba456,yes,yes,True,True,,28,structural_stress_holdout,correlation,cladder:18040
yes,True,yes,False,True,c224f053b1e0fc5a2212dc0a3d99a6f099968b508d5af71443ce83a1f0fbdb3a,yes,yes,True,True,,29,structural_stress_holdout,correlation,cladder:26355
no,True,no,False,True,ab942a9388476e229b00505402568f85e1047fd505b60c47f97b564455be03b4,no,no,True,True,,30,structural_stress_holdout,correlation,cladder:14352
no,True,no,False,True,71c4f691a29dee4c1e3ca70d85b665bfe002591eef16d3d7c9d586970a0a96d1,no,no,True,True,,31,structural_stress_holdout,ett,cladder:24527
no,True,no,False,True,355e13a664c35d399a24eb3a6bb4ba1994539f803f63c8c1bc848c85ab2e506a,no,no,True,True,,32,structural_stress_holdout,correlation,cladder:16058
yes,True,yes,False,True,610bb1c0308027926139fd5584983ed1b31966d576781d7274d14ba23d87448d,yes,yes,True,True,,33,structural_stress_holdout,ett,cladder:16015
yes,True,yes,False,True,cc38465e8ce3bf446e5dade01f19bfb516e4c5cb994febbd31398b991f276f5a,yes,yes,True,True,,34,structural_stress_holdout,det-counterfactual,cladder:20043
yes,True,yes,False,True,81672ada422faa1abcd9736e7dd05f7140d6ea792ee1ef5d91de715bedacdf57,yes,yes,True,True,,35,structural_stress_holdout,correlation,cladder:13861
yes,True,yes,False,True,bd6fb038f7493662f612390a2fde11c49b9521aed7e707dbbfde88a6e87ce7bc,yes,yes,True,True,,36,structural_stress_holdout,correlation,cladder:14217
no,True,no,False,True,427bfab026b9f4d8c2c39b4bfb6057127684ec0b85b7eaaff14231570885aee5,no,no,True,True,,37,structural_stress_holdout,ett,cladder:21641
no,True,no,False,True,ac765767c0efb61f4dab2d8b6fef9c1142a69b933d9f4100ef93cb3eb1b4c42c,no,no,True,True,,38,structural_stress_holdout,correlation,cladder:12673
no,True,no,False,True,c3eaf5d5e16bba60d877542910944b13539f2aed8cb375e3f4b2ca8eca763b45,no,no,True,True,,39,structural_stress_holdout,det-counterfactual,cladder:10366
yes,True,yes,False,True,7ae6b7fce500d0f3e942469570c14cbd007db9db383f1d3712a0e3ca459d75a6,yes,yes,True,True,,40,structural_stress_holdout,correlation,cladder:22848
yes,True,yes,False,True,4ff7d46099a62a7371305d0a565fc9f025c38ec1fd300533d252d86eb9cb9023,yes,yes,True,True,,41,structural_stress_holdout,det-counterfactual,cladder:10277
no,True,no,False,True,cc96f6df357766090f5e3f47a446eb9260ddd992de3b7af67497e467b377fa56,no,no,True,True,,42,structural_stress_holdout,backadj,cladder:1069
yes,False,yes,False,False,030b22dd3c30944673bce93b621d5d801fca371f65e98f9fd012de254d6e1f96,no,yes,False,True,,43,structural_stress_holdout,det-counterfactual,cladder:9620
yes,True,yes,False,True,1c6e62848907233c06b2e6bf93f984b9d8034e4a3e9e03281d93e906663bcfa9,yes,yes,True,True,,44,structural_stress_holdout,ett,cladder:15939
no,True,no,False,True,25ef3de69f35bb350c7a3f967d376784784cfb34bdcc964379c525fa63d53490,no,no,True,True,,45,structural_stress_holdout,nie,cladder:23225
yes,True,yes,False,True,ce47e46d6420041436f5ebed92415331cbcebb723f8607b00da7d42580f2d830,yes,yes,True,True,,46,structural_stress_holdout,nde,cladder:18156
yes,True,yes,False,True,3b1800bca2eefac312c6765f5cdb02ea8f8eeccd3d58df29044fbe2a303abe99,yes,yes,True,True,,47,structural_stress_holdout,correlation,cladder:22533
no,True,no,False,True,894eb43377e294f9cbbc8f758934963e68375f42b11dc20fcab5206c0212a30b,no,no,True,True,,48,structural_stress_holdout,correlation,cladder:465
yes,True,yes,False,True,00d9e3d2380ded35090194ced490b6a3db5b8552369d09d324033e4a0aedffdd,yes,yes,True,True,,49,structural_stress_holdout,nde,cladder:24458
yes,True,yes,False,True,f988ed2bee11b6c6ab70083ff533fe42017021142ffd9763871a223cad191758,yes,yes,True,True,,50,structural_stress_holdout,correlation,cladder:15755
yes,True,yes,False,True,8c5660e05ee28a72ed8c57c0f43d75494279b3e2b2ee37906503c24a58e60591,yes,yes,True,True,,51,structural_stress_holdout,ett,cladder:7647
no,True,no,False,True,769a18585b395d226236321c8153de2de09e9b9fdd45ba6dcdc0b7692e2bfd0f,no,no,True,True,,52,structural_stress_holdout,det-counterfactual,cladder:10376
yes,False,yes,False,False,72150de2332f19a4997bd3f3c80f20df6619f21ffc77b4c3125b5daa2a3ea9fa,no,yes,False,True,,53,structural_stress_holdout,ett,cladder:27116
no,False,no,False,False,7e417e5eab4d783aaecd74e5ab0598e78974ccc2c332b3a4fe79e605ecd151a9,yes,no,False,True,,54,structural_stress_holdout,det-counterfactual,cladder:20037
no,True,no,False,True,1860aab9522c1683abe63d39f1e10212f492804647ca6f96d894a826dea7e0bd,no,no,True,True,,55,structural_stress_holdout,det-counterfactual,cladder:20157
yes,True,yes,False,True,6fc3cc8c240ce0255d3b8727b29f6472f77878ee0cf2d044e00930fe9d4919c1,yes,yes,True,True,,56,structural_stress_holdout,ett,cladder:18332
yes,True,yes,False,True,2e1d8363357bf161c9c8e0ca3983d997fb26d7e43eb37ba4ed01781e878268e9,yes,yes,True,True,,57,structural_stress_holdout,ett,cladder:24240
no,True,no,False,True,c92c7829e2d40dbb7a2a42d58bc2106702c9ed0c809546a852ee65003cb5c9ed,no,no,True,True,,58,structural_stress_holdout,correlation,cladder:218
yes,True,yes,False,True,1373e1f82ad1467ecda2b72f16585b68cd0a4661e045639740254432416eb876,yes,yes,True,True,,59,structural_stress_holdout,nie,cladder:22312
no,True,no,False,True,11babf787f0fb127af51a1a4105b3f57d4a043615e74421fb4f625841e888924,no,no,True,True,,60,structural_stress_holdout,correlation,cladder:27763
yes,True,yes,False,True,43afa3ecbc570be20732f7f303c9c4ea116c7aef2b143a04b7f0fe54478c1278,yes,yes,True,True,,61,structural_stress_holdout,nie,cladder:9244
yes,True,yes,False,True,0ab375862beac4832f509799d1381dbf73e061ae356b8af3aae29bc65f822822,yes,yes,True,True,,62,structural_stress_holdout,det-counterfactual,cladder:29770
yes,True,yes,False,True,47c64d2d57de78ab6fe992f3df2997f6e32f17fdff77999541c2c35c1fa73506,yes,yes,True,True,,63,structural_stress_holdout,nde,cladder:2278
yes,False,yes,False,False,2a57410154d4f0f3430dde8fbcb6698ce02bf72842abe0868b5b26e659344ab1,no,no,True,True,,64,structural_stress_holdout,correlation,cladder:27259
no,True,no,False,True,49c9f6b6aea87152cbe36c02fd0eb9386d8c2a348223beecd514368189e2b403,no,no,True,True,,65,structural_stress_holdout,correlation,cladder:5700
yes,True,yes,False,True,df0d9f6de21977faa2a78406a2da0aec1ce649bf84a4b784a37024cde9f666cb,yes,yes,True,True,,66,structural_stress_holdout,correlation,cladder:9043
no,True,no,False,True,23abf91892de518629d637297d767c6ef6ac66b1f26144b7a05ca5916c85b742,no,no,True,True,,67,structural_stress_holdout,correlation,cladder:11860
yes,False,yes,False,False,96f6b51b6f06c09ef8733638b0bf905073dfc8113b174f910c0f7bb42bb39c80,no,no,True,True,,68,structural_stress_holdout,correlation,cladder:7892
yes,True,yes,False,True,540388ee9f0383f6411da2e2bc53333d19d0d23e6e00b67e4fc1d2df4174603b,yes,yes,True,True,,69,structural_stress_holdout,nie,cladder:3350
yes,True,yes,False,True,76ae8a536dbaf384f7fd622c869bf4389c7b33b937a1b6a8ce174e048ff3595b,yes,yes,True,True,,70,structural_stress_holdout,correlation,cladder:19458
no,True,no,False,True,c1e75bca3bac15d3440862b3f97179a673e1a4bd4b756e55dd83f9c1319db82d,no,no,True,True,,71,structural_stress_holdout,backadj,cladder:11010
yes,True,yes,False,True,2ddfb0b8e7cefafde3d30cb2349ce4a579bbd8369d1d028156f26752b68ffe26,yes,yes,True,True,,72,structural_stress_holdout,ett,cladder:992
no,True,no,False,True,d0236649e3ee5032df235ab230ba33788a4810d7b2ef7cb7285347ce389b006d,no,no,True,True,,73,structural_stress_holdout,ett,cladder:10585
yes,True,yes,False,True,4cc54d02b2854d89223aff744bfa94782d74e3c128ae4958612e2322444687ce,yes,yes,True,True,,74,structural_stress_holdout,correlation,cladder:21462
no,True,no,False,True,f885d29f666f3a42442b79cb483ecf32a0484c91c6e928fbb6e9cbd3b84b6f05,no,no,True,True,,75,structural_stress_holdout,nie,cladder:26965
no,False,no,False,False,8592cae03dee0d64acc5e049b5c54bb83542fa78b2853d171de9f351ea214bc7,yes,yes,True,True,,76,structural_stress_holdout,collider_bias,cladder:2681
yes,True,yes,False,True,175a1831ead83191d281a33b7d9237349a25e3cce68f08d5593cbec8eac4f052,yes,yes,True,True,,77,structural_stress_holdout,nie,cladder:11431
yes,True,yes,False,True,bd160f396cf9cd754964d36f0a0bf7cd9491b58edbc082b631fad8f1985759af,yes,yes,True,True,,78,structural_stress_holdout,correlation,cladder:16451
yes,True,yes,False,True,bb031fb8f7d7c38076688c0533bf8f0adfdb3109c05577664504a10b5b20d2d7,yes,yes,True,True,,79,structural_stress_holdout,det-counterfactual,cladder:20568
no,True,no,False,True,a9d8e67024b90e6b3be4440c6aa96ea4caf8ed5bb5c4de50588668bc34f57923,no,no,True,True,,80,structural_stress_holdout,nie,cladder:6508
no,True,no,False,True,db1b7b84ac6ae59f7edb301fe8901d748a1b6a324fbef1117a8783515f324da5,no,no,True,True,,81,structural_stress_holdout,nde,cladder:17430
yes,True,yes,False,True,c5e1338776d0d3af75057293caa44cc32eb18dd1451ac9edc16869ffc8ab83f1,yes,yes,True,True,,82,structural_stress_holdout,correlation,cladder:8974
no,False,no,False,False,050e18d6b9aca8e55da5d1a49200bc973615ac5e3f0439334fc3ef74a4d5c853,yes,no,False,True,,83,structural_stress_holdout,det-counterfactual,cladder:10183
yes,True,yes,False,True,535ea97f928bb570357e09777980b71fe6b70b510f61966408cd4e6b0ccc633a,yes,yes,True,True,,84,structural_stress_holdout,nie,cladder:10544
no,False,no,False,False,dbdb75d0ba8e4497074592f10c79e5bb0776d75cf0b42007edb866484010842c,yes,no,False,True,,85,structural_stress_holdout,ett,cladder:23209
yes,True,yes,False,True,f6d8b75861c801a802971c6967aba498ecc8a27f5e3590956465976dfb89ecaa,yes,yes,True,True,,86,structural_stress_holdout,correlation,cladder:26825
yes,True,yes,False,True,bd086ffcd5ddb04180cd286f9ced9bfe5ca4136378c5fbf42013d74d87f57023,yes,yes,True,True,,87,structural_stress_holdout,correlation,cladder:14816
yes,True,yes,False,True,ce27c340231cc7c8f17ba667a26471fe03d3539b9811b61b9684ebe45a1241dc,yes,yes,True,True,,88,structural_stress_holdout,nde,cladder:12691
no,True,no,False,True,f7787686c4489ef9e24f6c8e27010659d2ab53ace54fcd2621a638170680daee,no,no,True,True,,89,structural_stress_holdout,ett,cladder:22959
no,True,no,False,True,7690c830f63de27adb75e68b4b0e896498c67526ef4ece2cb2520ccc2e019260,no,no,True,True,,90,structural_stress_holdout,nie,cladder:11599
no,True,no,False,True,c5ca1b5ae9308d5cf24a6f432396e5412a277875a390d14fbe40474a82dfc377,no,no,True,True,,91,structural_stress_holdout,ett,cladder:23224
no,True,no,False,True,a103906c9f95a4abeed95d43c98c6ce962776098949915055457246427dff749,no,no,True,True,,92,structural_stress_holdout,nie,cladder:26524
no,True,no,False,True,61eb1f8ca5b9bb064a44635e103436033431ddc75bfeea5fc385439523fadf30,no,no,True,True,,93,structural_stress_holdout,nde,cladder:2414
no,True,no,False,True,25cf8ca8614f40083aef84b321dfc03574189dd7993a91e7740042fcd296706e,no,no,True,True,,94,structural_stress_holdout,correlation,cladder:24074
no,True,no,False,True,d5277741b8a3bb5b89e75a0b56cf9b597a5ff8897059f531cd1a6d6be044ebf0,no,no,True,True,,95,structural_stress_holdout,correlation,cladder:15170
yes,True,yes,False,True,9a2f37e1e82f960413c32ffe949dbcb23fa9f9563d6d2b80c5c6d2bcfce01019,yes,yes,True,True,,96,structural_stress_holdout,nde,cladder:1371
no,True,no,False,True,7977f75736604c2271ffed272554deafb2f730553a51590544cc2a3d317c554e,no,no,True,True,,97,structural_stress_holdout,correlation,cladder:3526
yes,True,yes,False,True,53dac5b65518d3cc6ebb7019363b6545a236cb94ebae6850da1616276497a810,yes,yes,True,True,,98,structural_stress_holdout,correlation,cladder:15423
yes,True,yes,False,True,8bf6122a7ccd6f134367ddaf4dcb32c4276abd92897bb4d779ef2ca9610eb7c2,yes,yes,True,True,,99,structural_stress_holdout,backadj,cladder:12708
no,True,no,False,True,5bf101f2fb587916f7042fead141682e5bc35f70ab24a1253d8d8f39703f8ff9,no,no,True,True,,100,structural_stress_holdout,det-counterfactual,cladder:19942
yes,True,yes,False,True,66c8638af4278ac41b667c04e9f6f1f46a075b8e8b2607352eed426d660b034e,yes,yes,True,True,,101,structural_stress_holdout,ett,cladder:8913
yes,True,yes,False,True,afa6841ea787c75a4324eab6bb59db07a4d0eca914ebd45bbce48715089722e5,yes,yes,True,True,,102,structural_stress_holdout,ett,cladder:10756
yes,True,yes,False,True,e0659635626e779defa28e3a13a5bea1fd690d3272e298f0accb91f091c1dd01,yes,yes,True,True,,103,structural_stress_holdout,nie,cladder:25436
yes,True,yes,False,True,01734cd61a56ca501ae24344ce3a1dbdb4a3de0a9d141e2b608acab5a854a3c0,yes,yes,True,True,,104,structural_stress_holdout,nie,cladder:12754
yes,True,yes,False,True,d5694f7833664237fda520e2cae3f32481a6f41b90d6f40c927134a30bcc5b5c,yes,yes,True,True,,105,structural_stress_holdout,ett,cladder:22495
yes,True,yes,False,True,ccf2cf6001aab0cb043e13a596f07c9252c34e1f835bf3439f9d0ad9cc35a561,yes,yes,True,True,,106,structural_stress_holdout,correlation,cladder:3399
no,True,no,False,True,e8de67f4b612bbfdcc4e7dcb1d42113519ffde1be6f0e532f3e19d97079a77f4,no,no,True,True,,107,structural_stress_holdout,nde,cladder:6109
yes,True,yes,False,True,9e0b06f7ed2be7ea430c919aa97bfb5fe18703ec716b090cc0beee7da283e798,yes,yes,True,True,,108,structural_stress_holdout,correlation,cladder:23887
no,True,no,False,True,bff5b7fed75392142babcd245cfb76ffc5752234f33d584612b0addddc260297,no,no,True,True,,109,structural_stress_holdout,det-counterfactual,cladder:20238
yes,True,yes,False,True,e640df42e270977228bdc740c420f3fd79fe287efb9d24bf83f8db6506aa50b5,yes,yes,True,True,,110,structural_stress_holdout,nie,cladder:27103
yes,True,yes,False,True,bea1f3ed6e2752abe26d2a48ed4210897474dbc3157c27a364fbbf0138177169,yes,yes,True,True,,111,structural_stress_holdout,ett,cladder:29021
yes,False,yes,False,False,55229270c172b14aeb2c4e1677184390079854d179091b81f87f6230fa328de3,no,yes,False,True,,112,structural_stress_holdout,ett,cladder:16370
no,True,no,False,True,54268889ebb89f89e5d1f9ce4c784da577a15575170f2587d88cf78ba0be5db6,no,no,True,True,,113,structural_stress_holdout,det-counterfactual,cladder:19946
yes,True,yes,False,True,0e4a18801d6110e1714fe92808b025ac804936654bfab251d2adb160171de39a,yes,yes,True,True,,114,structural_stress_holdout,correlation,cladder:1863
no,True,no,False,True,e9ffe3f341ad3685e971c44ebe72fb9b3cd7ad44afe7d21436fe4c6856bdeaaa,no,no,True,True,,115,structural_stress_holdout,nie,cladder:1216
yes,True,yes,False,True,67c5cb3668feb357d08ecd6cb75ccde66cee8b46f28aca28b091c92767d13537,yes,yes,True,True,,116,structural_stress_holdout,correlation,cladder:5341
no,True,no,False,True,bddd508a156ba0969dc12848716ebf584a68ed72b793e5cd8ce71a81da6c6b6f,no,no,True,True,,117,structural_stress_holdout,det-counterfactual,cladder:20358
yes,True,yes,False,True,95d08e02ebeaaa1b9a05b7b3238c6ae2299332ad998ce08a093dc4c45cfcc43a,yes,yes,True,True,,118,structural_stress_holdout,det-counterfactual,cladder:9818
yes,True,yes,False,True,4897e801549b3d03383e37c76deb7a308d3ac1c9baee4221152722d35c342705,yes,yes,True,True,,119,structural_stress_holdout,nde,cladder:7610
yes,True,yes,False,True,626648bb679f7c397d0e4d3460e99f8626f71aec6dd97095c6fc9ad104dc5ec7,yes,yes,True,True,,120,structural_stress_holdout,det-counterfactual,cladder:20474
yes,True,yes,False,True,7bbfb76d903aeaf2897965325b2cd947e1b01daa3c85e05837b98617968d4fa5,yes,yes,True,True,,121,structural_stress_holdout,ett,cladder:26602
yes,True,yes,False,True,6f33143a5e9700341300f4519583e0f271c3f421240e5b7e541915eadd7ec289,yes,yes,True,True,,122,structural_stress_holdout,ett,cladder:21367
yes,False,yes,False,False,87a7c4e919c83c7cd04dc07d0eec5dd1b53f3509935723a4adeb388229f9ceb2,no,yes,False,True,,123,structural_stress_holdout,ett,cladder:6029
no,True,no,False,True,bb7afc20ceb2b0dd1a4ebaf8f0921a8043e78fe0a455f776394b4f4389301cf0,no,no,True,True,,124,structural_stress_holdout,det-counterfactual,cladder:29936
no,True,no,False,True,1707245d230fbe2ad0dab03c2cdabfcb561fc96e6fcb571dd7d9898279305f39,no,no,True,True,,125,structural_stress_holdout,collider_bias,cladder:2628
no,True,no,False,True,04e0f1c4429279e62ceeff074a535f9c83ce10f6121fbce24e429460975a7866,no,no,True,True,,126,structural_stress_holdout,det-counterfactual,cladder:9795
no,True,no,False,True,a415df1db2b3df50aaa695d806854d804b63ddbbbabda084768d9d3c442bca8d,no,no,True,True,,127,structural_stress_holdout,ett,cladder:1375
no,True,no,False,True,23dae7e11b47d16937b398385fcef1b21e47267225a02fa3ee6dc8536e447049,no,no,True,True,,128,structural_stress_holdout,correlation,cladder:19632
no,True,no,False,True,87319a19b22370eac38395c2b35f51773cbb32481799a76c90910453008d2df9,no,no,True,True,,129,structural_stress_holdout,nde,cladder:13225
no,True,no,False,True,a3cd9187a0043b6145c8512659bdc4514bbcecd2d6c2c1d38f76f6d1d11131b6,no,no,True,True,,130,structural_stress_holdout,ett,cladder:5288
no,True,no,False,True,658768b69cfe39d9bd7ebc6bc7883d34d45ce4f0cde11454edcbc01fc69ac69f,no,no,True,True,,131,structural_stress_holdout,correlation,cladder:15780
yes,True,yes,False,True,28fbb301c4317f6a99a6ce678229bb45954208279008e562b6dc5307eb2f79b3,yes,yes,True,True,,132,structural_stress_holdout,ett,cladder:18540
no,True,no,False,True,b19034b660b04de025d371b3a458bbade6e326bd031b50612acdaa0a069cfc5d,no,no,True,True,,133,structural_stress_holdout,det-counterfactual,cladder:20254
no,False,no,False,False,29a4845c3511b1d96a5d8a7d26dc542ecbdf8f277f635dc7e1ed58e3cfb61ae1,yes,no,False,True,,134,structural_stress_holdout,nie,cladder:21459
yes,True,yes,False,True,c065b8277bcba7b6f75b9c43db500e8f5e0b93c3734ff0ab380be078d0980f53,yes,yes,True,True,,135,structural_stress_holdout,correlation,cladder:21358
yes,False,yes,False,False,cafa3a57ec3bf9a009c0f109bfb5b4ce8e93b524634872b2ab66f33a634063ec,no,yes,False,True,,136,structural_stress_holdout,ett,cladder:23962
yes,True,yes,False,True,f931b931eb3ccb1e2dce333ee10e30433bdc743cbc95663f84d45bb18a8ac645,yes,yes,True,True,,137,structural_stress_holdout,ett,cladder:24338
yes,False,yes,False,False,b2b4a3970a447fe07e1eb08803da2fb82593d7c4278cc915321ffc36d2320e03,no,yes,False,True,,138,structural_stress_holdout,ett,cladder:14577
no,True,no,False,True,0b1fc5b69bb0688b5728eed667e28b3fca077b383ca82d80c8b8a1413a256a24,no,no,True,True,,139,structural_stress_holdout,det-counterfactual,cladder:29790
yes,True,yes,False,True,f99d366e3b690be560a89d617e742589b561009a6ad53531ecee6c251d61db6b,yes,yes,True,True,,140,structural_stress_holdout,nie,cladder:5197
no,True,no,False,True,b9770ee1001426b52b4841a69ce0e6d5768b447b905451872ee57dcbe3026e7f,no,no,True,True,,141,structural_stress_holdout,nde,cladder:25348
no,True,no,False,True,5b92c6957e205122394899b9fc4aa2adf4b7fb27f2374babe1dc4602ecf91d3a,no,no,True,True,,142,structural_stress_holdout,correlation,cladder:13739
